GroupName	Name	MaxMobCount	Spawntime	MobTID	MobName	MobLV	Rate	MobAITID	AI이름
dd004	dd004_03	3	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd004	dd004_04	1	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd004	dd004_05	2	15250	1142	칼립 도적단 병사	42	100000	11420	칼립 도적단 병사
dd005	dd005_01	3	15500	1151	얄퀴나스 호위병	43	100000	11510	얄퀴나스 호위병
dd005	dd005_02	3	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd005	dd005_03	2	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd005	dd005_04	2	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd005	dd005_05	1	14750	1133	얄퀴나스 노예	40	100000	11330	얄퀴나스 노예
dd006	dd006_01	3	30000	1139	앙클 놀 졸병	41	100000	11390	앙클 놀 졸병
dd006	dd006_02	1	15750	1157	앙클 놀 돌격병	44	100000	11570	앙클 놀 돌격병
dd006	dd006_03	2	15750	1157	앙클 놀 돌격병	44	100000	11570	앙클 놀 돌격병
dd006	dd006_04	1	15250	1145	앙클 놀 전사	42	100000	11450	앙클 놀 전사
dd006	dd006_05	2	15250	1145	앙클 놀 전사	42	100000	11450	앙클 놀 전사
dd007	dd007_01	3	15750	1160	칼립 도적단 대장	44	100000	11600	칼립 도적단 대장
dd007	dd007_02	2	15250	1142	칼립 도적단 병사	42	100000	11420	칼립 도적단 병사
dd007	dd007_03	1	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd007	dd007_04	2	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd007	dd007_05	1	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd008	dd008_01	3	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd008	dd008_02	3	15250	1145	앙클 놀 전사	42	100000	11450	앙클 놀 전사
dd008	dd008_03	3	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd008	dd008_04	3	15750	1157	앙클 놀 돌격병	44	100000	11570	앙클 놀 돌격병
dd008	dd008_05	2	15750	1160	칼립 도적단 대장	44	100000	11600	칼립 도적단 대장
dd008	dd008_06	1	15750	1154	칼립 도적단 암살자	44	100000	11540	칼립 도적단 암살자
dd008	dd008_07	2	15750	1157	앙클 놀 돌격병	44	100000	11570	앙클 놀 돌격병
dd008	dd008_08	1	60000	1166	앙클 놀 백인대장	45	100000	11660	앙클 놀 백인대장
dd009	dd009_01	3	15500	1151	얄퀴나스 호위병	43	100000	11510	얄퀴나스 호위병
dd009	dd009_02	2	15500	1151	얄퀴나스 호위병	43	100000	11510	얄퀴나스 호위병
dd009	dd009_03	1	60000	1163	얄퀴나스	45	100000	11630	얄퀴나스
dd009	dd009_04	1	15500	1151	얄퀴나스 호위병	43	100000	11510	얄퀴나스 호위병
dd010	dd010_01	2	14750	1130	칼립 도적단 초병	40	100000	11300	칼립 도적단 초병
dd010	dd010_02	1	14750	1133	얄퀴나스 노예	40	100000	11330	얄퀴나스 노예
dd010	dd010_03	2	15000	1136	칼립 도적단 정찰병	41	100000	11360	칼립 도적단 정찰병
dd010	dd010_04	1	15000	1136	칼립 도적단 정찰병	41	100000	11360	칼립 도적단 정찰병
dd010	dd010_05	2	30000	1139	앙클 놀 졸병	41	100000	11390	앙클 놀 졸병
dd010	dd010_06	1	30000	1139	앙클 놀 졸병	41	100000	11390	앙클 놀 졸병
dd010	dd010_07	2	15250	1142	칼립 도적단 병사	42	100000	11420	칼립 도적단 병사
dd010	dd010_08	1	15250	1142	칼립 도적단 병사	42	100000	11420	칼립 도적단 병사
dd010	dd010_09	2	30000	1148	칼립 도적단 돌격병	43	100000	11480	칼립 도적단 돌격병
dd010	dd010_10	1	15500	1151	얄퀴나스 호위병	43	100000	11510	얄퀴나스 호위병
gd101	gd101_01	2	11250	995	자이언트 모스	26	100000	9950	자이언트 모스
gd101	gd101_02	1	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd101	gd101_03	2	11250	995	자이언트 모스	26	100000	9950	자이언트 모스
gd102	gd102_01	1	11500	1004	레이지 본 블랙	27	100000	10040	레이지 본 블랙
gd102	gd102_02	2	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd102	gd102_03	1	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd102	gd102_04	2	11250	998	레이지 본 스틸	26	100000	9980	레이지 본 스틸
gd102	gd102_05	1	11250	998	레이지 본 스틸	26	100000	9980	레이지 본 스틸
gd102	gd102_06	2	11500	1004	레이지 본 블랙	27	100000	10040	레이지 본 블랙
gd102	gd102_07	3	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd102	gd102_08	3	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd103	gd103_01	3	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd103	gd103_02	3	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd103	gd103_03	3	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd103	gd103_04	3	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd103	gd103_05	2	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd103	gd103_06	1	11250	995	자이언트 모스	26	100000	9950	자이언트 모스
gd103	gd103_07	2	11250	995	자이언트 모스	26	100000	9950	자이언트 모스
gd104	gd104_01	3	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd104	gd104_02	3	11750	1007	레이스 정찰병	28	100000	10070	레이스 정찰병
gd104	gd104_03	3	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd104	gd104_04	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd104	gd104_05	3	11750	1007	레이스 정찰병	28	100000	10070	레이스 정찰병
gd104	gd104_06	2	12250	1019	레이스 궁수	30	100000	10190	레이스 궁수
gd105	gd105_01	1	11500	1004	레이지 본 블랙	27	100000	10040	레이지 본 블랙
gd105	gd105_02	2	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd105	gd105_03	1	11500	1004	레이지 본 블랙	27	100000	10040	레이지 본 블랙
gd105	gd105_04	2	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd105	gd105_05	1	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd105	gd105_06	2	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd105	gd105_07	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd105	gd105_08	3	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd106	gd106_01	2	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd106	gd106_02	1	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd106	gd106_03	2	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd106	gd106_04	1	30000	1025	자이언트 포이즌 모스	30	100000	10250	자이언트 포이즌 모스
gd106	gd106_05	2	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd106	gd106_06	1	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd106	gd106_07	3	30000	1025	자이언트 포이즌 모스	30	100000	10250	자이언트 포이즌 모스
gd106	gd106_08	3	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd107	gd107_01	3	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd107	gd107_02	2	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd107	gd107_03	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd107	gd107_04	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd107	gd107_05	1	60000	1031	레이지 본 킹	31	100000	10310	레이지 본 킹
gd107	gd107_06	1	60000	1031	레이지 본 킹	31	100000	10310	레이지 본 킹
gd108	gd108_01	2	30000	1025	자이언트 포이즌 모스	30	100000	10250	자이언트 포이즌 모스
gd108	gd108_02	2	30000	1025	자이언트 포이즌 모스	30	100000	10250	자이언트 포이즌 모스
gd108	gd108_03	1	30000	1025	자이언트 포이즌 모스	30	100000	10250	자이언트 포이즌 모스
gd108	gd108_04	2	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd108	gd108_05	1	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd109	gd109_01	3	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd109	gd109_02	2	30000	1022	레이지 본 실버	30	100000	10220	레이지 본 실버
gd109	gd109_03	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd109	gd109_04	3	12250	1019	레이스 궁수	30	100000	10190	레이스 궁수
gd109	gd109_05	3	12000	1016	레이지 본 포이즌	29	100000	10160	레이지 본 포이즌
gd109	gd109_06	2	12250	1019	레이스 궁수	30	100000	10190	레이스 궁수
gd109	gd109_07	2	12500	1028	레이스 호위병	31	100000	10280	레이스 호위병
gd110	gd110_01	1	11250	995	자이언트 모스	26	100000	9950	자이언트 모스
gd110	gd110_02	2	11250	998	레이지 본 스틸	26	100000	9980	레이지 본 스틸
gd110	gd110_03	1	11250	998	레이지 본 스틸	26	100000	9980	레이지 본 스틸
gd110	gd110_04	2	11500	1001	자이언트 레드 모스	27	100000	10010	자이언트 레드 모스
gd110	gd110_05	1	11750	1007	레이스 정찰병	28	100000	10070	레이스 정찰병
gd110	gd110_06	2	11750	1007	레이스 정찰병	28	100000	10070	레이스 정찰병
gd110	gd110_07	1	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
gd110	gd110_08	2	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd110	gd110_09	1	12000	1013	자이언트 실버 모스	29	100000	10130	자이언트 실버 모스
gd110	gd110_10	2	11750	1010	레이지 본 캣	28	100000	10100	레이지 본 캣
cd101	cd101_01	3	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd101	cd101_02	1	60000	1121	로드 우테루스	41	100000	11210	로드 우테루스
cd101	cd101_03	3	14750	1115	마리엔 시녀장	40	100000	11150	마리엔 시녀장
cd101	cd101_04	2	14250	1100	리자드폴크 스카우터	38	100000	11000	리자드폴크 스카우터
cd101	cd010_05	2	14750	1112	리자드폴크 바바리안	40	100000	11120	리자드폴크 바바리안
cd102	cd102_01	3	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd102	cd102_02	3	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd102	cd102_03	3	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd102	cd102_04	2	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd102	cd102_05	2	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd103	cd103_01	3	14000	1091	리자드폴크 워리어	37	100000	10910	리자드폴크 워리어
cd103	cd103_02	3	14250	1100	리자드폴크 스카우터	38	100000	11000	리자드폴크 스카우터
cd103	cd103_03	3	14000	1091	리자드폴크 워리어	37	100000	10910	리자드폴크 워리어
cd103	cd103_04	2	14250	1094	마리엔 시녀	38	100000	10940	마리엔 시녀
cd103	cd103_05	2	14250	1094	마리엔 시녀	38	100000	10940	마리엔 시녀
cd103	cd103_06	2	14000	1091	리자드폴크 워리어	37	100000	10910	리자드폴크 워리어
cd104	cd104_01	3	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd104	cd104_02	3	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd104	cd104_03	2	14000	1088	엘라토스 헌터	37	100000	10880	엘라토스 헌터
cd104	cd104_04	2	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd105	cd105_01	3	14000	1091	리자드폴크 워리어	37	100000	10910	리자드폴크 워리어
cd105	cd105_02	3	14250	1100	리자드폴크 스카우터	38	100000	11000	리자드폴크 스카우터
cd105	cd105_03	2	14250	1094	마리엔 시녀	38	100000	10940	마리엔 시녀
cd105	cd105_04	1	14250	1094	마리엔 시녀	38	100000	10940	마리엔 시녀
cd105	cd105_05	2	14500	1103	마리엔 위자드	39	100000	11030	마리엔 위자드
cd106	cd106_01	1	14750	1112	리자드폴크 바바리안	40	100000	11120	리자드폴크 바바리안
cd106	cd106_02	2	14750	1112	리자드폴크 바바리안	40	100000	11120	리자드폴크 바바리안
cd106	cd106_03	1	14500	1109	마리엔 세일러	39	100000	11090	마리엔 세일러
cd106	cd106_04	2	14750	1115	마리엔 시녀장	40	100000	11150	마리엔 시녀장
cd106	cd106_05	1	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd106	cd106_06	2	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd107	cd107_01	3	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd107	cd107_02	3	14750	1112	리자드폴크 바바리안	40	100000	11120	리자드폴크 바바리안
cd107	cd107_03	3	14500	1109	마리엔 세일러	39	100000	11090	마리엔 세일러
cd107	cd107_04	3	14750	1115	마리엔 시녀장	40	100000	11150	마리엔 시녀장
cd107	cd107_05	2	14500	1109	마리엔 세일러	39	100000	11090	마리엔 세일러
cd107	cd107_06	1	60000	1124	프린세스 마리엔	41	100000	11240	프린세스 마리엔
cd108	cd108_01	3	14750	1118	엘라토스 아처	40	100000	11180	엘라토스 아처
cd108	cd108_02	3	14750	1118	엘라토스 아처	40	100000	11180	엘라토스 아처
cd108	cd108_03	3	14750	1118	엘라토스 아처	40	100000	11180	엘라토스 아처
cd108	cd108_04	3	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd108	cd108_05	3	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd108	cd108_06	2	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd108	cd108_07	1	14500	1109	마리엔 세일러	39	100000	11090	마리엔 세일러
cd108	cd108_08	1	60000	1127	캡틴 엘리우스	41	100000	11270	캡틴 엘리우스
cd109	cd109_01	2	14500	1103	마리엔 위자드	39	100000	11030	마리엔 위자드
cd109	cd109_02	1	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd109	cd109_03	2	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd109	cd109_04	1	14250	1097	엘라토스 에어본	38	100000	10970	엘라토스 에어본
cd109	cd109_05	2	14500	1106	리자드폴크 러버	39	100000	11060	리자드폴크 러버
cd109	cd109_06	1	14500	1103	마리엔 위자드	39	100000	11030	마리엔 위자드
dd101	dd101_01	2	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd101	dd101_02	1	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd101	dd101_03	2	16250	1169	앙클 케인독 노예	46	100000	11690	앙클 케인독 노예
dd102	dd102_01	3	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd102	dd102_02	2	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd102	dd102_03	3	16250	1172	볼텍스 영	46	100000	11720	볼텍스 영
dd102	dd102_04	2	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd102	dd102_05	1	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd103	dd103_01	3	16500	1175	테니얼 영	47	100000	11750	테니얼 영
dd103	dd103_02	3	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
dd103	dd103_03	2	30000	1196	테니얼 가디언	49	100000	11960	테니얼 가디언
dd103	dd103_04	2	16500	1175	테니얼 영	47	100000	11750	테니얼 영
dd103	dd103_05	2	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
dd104	dd104_01	3	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd104	dd104_02	3	16250	1169	앙클 케인독 노예	46	100000	11690	앙클 케인독 노예
dd104	dd104_03	2	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd104	dd104_04	1	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd104	dd104_05	2	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd105	dd105_01	1	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd105	dd015_02	2	17000	1193	볼텍스 쇼커	49	100000	11930	볼텍스 쇼커
dd105	dd105_03	1	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd106	dd106_01	3	17000	1193	볼텍스 쇼커	49	100000	11930	볼텍스 쇼커
dd106	dd106_02	3	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd106	dd106_03	3	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd106	dd106_04	2	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd106	dd106_05	1	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd106	dd106_06	2	17000	1199	볼텍스 라바	49	100000	11990	볼텍스 라바
dd107	dd107_01	2	30000	1196	테니얼 가디언	49	100000	11960	테니얼 가디언
dd107	dd107_02	3	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
dd107	dd107_03	2	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
dd107	dd107_04	1	60000	1202	테니얼 보스	50	100000	12020	테니얼 보스
dd107	dd107_05	2	30000	1196	테니얼 가디언	49	100000	11960	테니얼 가디언
dd108	dd108_01	3	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd108	dd108_02	3	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd108	dd108_03	3	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd108	dd108_04	3	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd108	dd108_05	3	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd108	dd108_06	1	60000	1205	앙클 케인독 대장	50	100000	12050	앙클 케인독 대장
dd108	dd108_07	2	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd108	dd108_08	1	16750	1190	앙클 케인독 가디언	48	100000	11900	앙클 케인독 가디언
dd109	dd109_01	2	16250	1169	앙클 케인독 노예	46	100000	11690	앙클 케인독 노예
dd109	dd109_02	1	16250	1169	앙클 케인독 노예	46	100000	11690	앙클 케인독 노예
dd109	dd109_03	2	16250	1172	볼텍스 영	46	100000	11720	볼텍스 영
dd109	dd109_04	1	16250	1172	볼텍스 영	46	100000	11720	볼텍스 영
dd109	dd109_05	2	16500	1175	테니얼 영	47	100000	11750	테니얼 영
dd109	dd109_06	1	16500	1178	앙클 케인독 전투병	47	100000	11780	앙클 케인독 전투병
dd109	dd109_07	2	16500	1181	볼텍스 킨	47	100000	11810	볼텍스 킨
dd109	dd109_08	1	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
dd109	dd109_09	2	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd109	dd109_10	1	30000	1187	볼텍스 플로팅	48	100000	11870	볼텍스 플로팅
dd109	dd109_11	1	30000	1184	테니얼 솔저	48	100000	11840	테니얼 솔저
gd201	gd201_01	1	10500	963	거대 거미 감시병	23	100000	9630	거대 거미 감시병
gd201	gd201_02	2	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd201	gd201_03	1	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd201	gd201_04	2	10500	963	거대 거미 감시병	23	100000	9630	거대 거미 감시병
gd201	gd201_05	1	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd201	gd201_06	2	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd201	gd201_07	3	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd201	gd201_08	3	10750	966	거대 거미 졸병	24	100000	9660	거대 거미 졸병
gd202	gd202_01	1	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd202	gd202_02	2	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd202	gd202_03	1	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd202	gd202_04	2	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd202	gd202_05	1	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd202	gd202_06	2	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd202	gd202_07	3	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd202	gd202_08	3	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd203	gd203_01	2	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd203	gd203_02	1	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd203	gd203_03	2	10500	963	거대 거미 감시병	23	100000	9630	거대 거미 감시병
gd203	gd203_04	1	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd203	gd203_05	2	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd203	gd203_06	1	10500	963	거대 거미 감시병	23	100000	9630	거대 거미 감시병
gd203	gd203_07	3	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd203	gd203_08	3	10750	966	거대 거미 졸병	24	100000	9660	거대 거미 졸병
gd204	gd204_01	2	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd204	gd204_02	1	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd204	gd204_03	2	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd204	gd204_04	1	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd204	gd204_05	2	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd204	gd204_06	1	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd204	gd204_07	3	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd204	gd204_08	3	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd205	gd205_01	2	11250	978	거대 거미 전투병	26	100000	9780	거대 거미 전투병
gd205	gd205_02	1	10750	966	거대 거미 졸병	24	100000	9660	거대 거미 졸병
gd205	gd205_03	2	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd205	gd205_04	1	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd205	gd205_05	2	10750	966	거대 거미 졸병	24	100000	9660	거대 거미 졸병
gd205	gd205_06	1	11250	978	거대 거미 전투병	26	100000	9780	거대 거미 전투병
gd205	gd205_07	2	11500	984	거대 거미 기사	27	100000	9840	거대 거미 기사
gd205	gd205_08	3	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd205	gd205_09	2	11750	990	어설트 데드	28	100000	9900	어설트 데드
gd206	gd206_01	1	11250	981	암흑 동굴 박쥐	26	100000	9810	암흑 동굴 박쥐
gd206	gd206_02	2	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd206	gd206_03	1	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd206	gd206_04	2	11250	981	암흑 동굴 박쥐	26	100000	9810	암흑 동굴 박쥐
gd206	gd206_05	1	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd206	gd206_06	2	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd206	gd206_07	3	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd206	gd206_08	1	11500	987	동굴 박쥐 대장	27	100000	9870	동굴 박쥐 대장
gd206	gd206_09	2	11750	990	어설트 데드	28	100000	9900	어설트 데드
gd207	gd207_01	1	11500	987	동굴 박쥐 대장	27	100000	9870	동굴 박쥐 대장
gd207	gd207_02	3	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd207	gd207_03	3	11250	978	거대 거미 전투병	26	100000	9780	거대 거미 전투병
gd207	gd207_04	2	11500	984	거대 거미 기사	27	100000	9840	거대 거미 기사
gd207	gd207_05	1	11250	981	암흑 동굴 박쥐	26	100000	9810	암흑 동굴 박쥐
gd207	gd207_06	2	11750	990	어설트 데드	28	100000	9900	어설트 데드
gd208	gd208_01	1	11500	987	동굴 박쥐 대장	27	100000	9870	동굴 박쥐 대장
gd208	gd208_02	3	11250	978	거대 거미 전투병	26	100000	9780	거대 거미 전투병
gd208	gd208_03	2	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd208	gd208_04	2	11750	990	어설트 데드	28	100000	9900	어설트 데드
gd208	gd208_05	3	11500	984	거대 거미 기사	27	100000	9840	거대 거미 기사
gd208	gd208_06	3	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd208	gd208_07	1	11750	993	여왕 린	28	100000	9930	여왕 린
gd209	gd209_01	3	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd209	gd209_02	1	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd209	gd209_03	2	10250	957	거대 거미 일꾼	22	100000	9570	거대 거미 일꾼
gd210	gd210_01	1	10250	954	거대 거미 노예	22	100000	9540	거대 거미 노예
gd210	gd210_02	2	10500	960	어린 동굴 박쥐	23	100000	9600	어린 동굴 박쥐
gd210	gd210_03	1	10500	963	거대 거미 감시병	23	100000	9630	거대 거미 감시병
gd210	gd210_04	2	10750	969	거대 동굴 박쥐	24	100000	9690	거대 동굴 박쥐
gd210	gd210_05	1	10750	966	거대 거미 졸병	24	100000	9660	거대 거미 졸병
gd210	gd210_06	2	11000	975	이산 동굴 박쥐	25	100000	9750	이산 동굴 박쥐
gd210	gd210_07	1	11000	972	어설트 뉴런	25	100000	9720	어설트 뉴런
gd210	gd210_08	2	11250	981	암흑 동굴 박쥐	26	100000	9810	암흑 동굴 박쥐
gd210	gd210_09	1	11250	978	거대 거미 전투병	26	100000	9780	거대 거미 전투병
gd210	gd210_10	1	11500	987	동굴 박쥐 대장	27	100000	9870	동굴 박쥐 대장
cd201	cd201_01	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
cd201	cd201_02	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
cd201	cd201_03	2	13000	1056	노스린 메이드	33	100000	10560	노스린 메이드
cd201	cd201_04	1	12750	1047	노스린 영	32	100000	10470	노스린 영
cd201	cd201_05	3	12750	1047	노스린 영	32	100000	10470	노스린 영
cd202	cd202_01	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
cd202	cd202_02	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
cd202	cd202_03	2	12750	1050	어린 로테	32	100000	10500	어린 로테
cd202	cd202_04	1	13250	1059	로테 일꾼	34	100000	10590	로테 일꾼
cd202	cd202_05	3	12750	1050	어린 로테	32	100000	10500	어린 로테
cd203	cd203_01	3	13250	1059	로테 일꾼	34	100000	10590	로테 일꾼
cd203	cd203_02	2	12750	1050	어린 로테	32	100000	10500	어린 로테
cd203	cd203_03	1	12750	1050	어린 로테	32	100000	10500	어린 로테
cd204	cd204_01	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
cd204	cd204_02	3	13000	1053	노스린 워커	33	100000	10530	노스린 워커
