TID	Title_Class	Title_Name	String TID	Require_level	Require_class_Type	Require_class_GuildMaster	Require_class_ArchLord	Require_Con	Require_Str	Require_Int	Require_Dex	Require_Wis	Require_Cha	Cost_Geld	Cost_Cash	Cost_Item_1	Cost_Item_1_Count	Cost_Item_1_Type	Cost_Item_2	Cost_Item_2_Count	Cost_Item_2_Type	Cost_Item_3	Cost_Item_3_Count	Cost_Item_3_Type	Cost_Item_4	Cost_Item_4_Count	Cost_Item_4_Type	Cost_Item_5	Cost_Item_5_Count	Cost_Item_5_Type	First_Title 1	First_Title 2	First_Title 3	First_Title 4	First_Title 5	Title_Check_1	Title_Check_1_Set	Title_Check_1_Value	Title_Check_2	Title_Check_2_Set	Title_Check_2_Value	Title_Check_3	Title_Check_3_Set	Title_Check_3_Value	Title_Check_4	Title_Check_4_Set	Title_Check_4_Value	Title_Check_5	Title_Check_5_Set	Title_Check_5_Value	Trade_Possibility	Duration	Reward_Money	Reward_Item_1	Reward_Item_2	Reward_Item_3	Reward_Item_4	Reward_Item_5	Skill_Tid_1	Skill_Tid_2	Skill_Tid_3	Skill_Tid_4	Skill_Tid_5	Skill_Tid_6	Skill_Tid_7	Skill_Tid_8	Skill_Tid_9	Skill_Tid_10	Title_Effect_1	Title_Effect_1_Set	Title_Effect_1_Value_1	Title_Effect_1_Value_2	Title_Effect_2	Title_Effect_2_Set	Title_Effect_2_Value_1	Title_Effect_2_Value_2	Title_Effect_3	Title_Effect_3_Set	Title_Effect_3_Value_1	Title_Effect_3_Value_2	Title_Effect_4	Title_Effect_4_Set	Title_Effect_4_Value_1	Title_Effect_4_Value_2	Title_Effect_5	Title_Effect_5_Set	Title_Effect_5_Value_1	Title_Effect_5_Value_2	Title_Comment
31289	Natural Enemy (41-50)	Black Assassin Guard's Natural Enemy	31289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1144	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1144	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31290	Natural Enemy (41-50)	Legendary Black Assassin Guard Hunter	31290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31289	0	0	0	0	30001	1144	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1144	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31291	Natural Enemy (41-50)	Ankle Gnoll Warrior's Natural Enemy	31291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1145	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1145	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31292	Natural Enemy (41-50)	Legendary Ankle Gnoll Warrior Hunter	31292	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31291	0	0	0	0	30001	1145	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1145	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31293	Natural Enemy (41-50)	Ramon Gnoll Warrior's Natural Enemy	31293	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1146	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1146	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31294	Natural Enemy (41-50)	Legendary Ramon Gnoll Warrior Hunter	31294	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31293	0	0	0	0	30001	1146	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1146	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31295	Natural Enemy (41-50)	Zirkah Gnoll Warrior's Natural Enemy	31295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1147	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1147	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31296	Natural Enemy (41-50)	Legendary Zirkah Gnoll Warrior Hunter	31296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31295	0	0	0	0	30001	1147	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1147	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31299	Natural Enemy (51-60)	Flying Steel's Natural Enemy	31299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1337	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1337	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31300	Natural Enemy (51-60)	Legendary Flying Steel Hunter	31300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31299	0	0	0	0	30001	1337	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1337	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31301	Natural Enemy (51-60)	Faren's Natural Enemy	31301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1339	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1339	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31302	Natural Enemy (51-60)	Legendary Faren Hunter	31302	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31301	0	0	0	0	30001	1339	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1339	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31303	Natural Enemy (51-60)	Faren Servants' Natural Enemy	31303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1389	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1389	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31304	Natural Enemy (51-60)	Legendary Faren Servants Hunter	31304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31303	0	0	0	0	30001	1389	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1389	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31305	Natural Enemy (51-60)	Rodam Defender's Natural Enemy	31305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1390	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1390	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31306	Natural Enemy (51-60)	Legendary Rodam Defender Hunter	31306	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31305	0	0	0	0	30001	1390	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1390	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31307	Natural Enemy (61-70)	Rust Stormer's Natural Enemy	31307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	876	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	876	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31308	Natural Enemy (61-70)	Legendary Rust Stormer Hunter	31308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31307	0	0	0	0	30001	876	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	876	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31309	Natural Enemy (41-50)	Young Bran's Natural Enemy	31309	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	847	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	847	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31310	Natural Enemy (41-50)	Legendary Young Bran Hunter	31310	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31309	0	0	0	0	30001	847	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	847	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31313	Natural Enemy (31-40)	Gorer's Natural Enemy	31313	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	55	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	55	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31314	Natural Enemy (31-40)	Legendary Gorer Hunter	31314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31313	0	0	0	0	30001	55	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	55	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31315	Natural Enemy (41-50)	Frost Horned Deathmute's Natural Enemy	31315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1512	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1512	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31316	Natural Enemy (41-50)	Legendary Frost Horned Deathmute Hunter	31316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31315	0	0	0	0	30001	1512	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1512	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31317	Natural Enemy (61-70)	Pharaoh Guardian's Natural Enemy	31317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	841	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	841	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31318	Natural Enemy (61-70)	Legendary Pharaoh Guardian Hunter	31318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31317	0	0	0	0	30001	841	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	841	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31319	Natural Enemy (61-70)	Desert Tribe's Natural Enemy	31319	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	877	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	877	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31320	Natural Enemy (61-70)	Legendary Desert Tribe Hunter	31320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31319	0	0	0	0	30001	877	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	877	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31321	Natural Enemy (61-70)	Sand Eight's Natural Enemy	31321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	878	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	878	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31322	Natural Enemy (61-70)	Legendary Sand Eight Hunter	31322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31321	0	0	0	0	30001	878	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	878	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31323	Natural Enemy (21-30)	Dark Assassin's Natural Enemy	31323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	989	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	989	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31324	Natural Enemy (21-30)	Legendary Dark Assassin Hunter	31324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31323	0	0	0	0	30001	989	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	989	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31325	Natural Enemy (21-30)	Assault Dead's Natural Enemy	31325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	990	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	990	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31326	Natural Enemy (21-30)	Legendary Assault Dead Hunter	31326	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31325	0	0	0	0	30001	990	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	990	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31327	Natural Enemy (21-30)	Dark Exman's Natural Enemy	31327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	991	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	991	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31328	Natural Enemy (21-30)	Legendary Dark Exman Hunter	31328	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31327	0	0	0	0	30001	991	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	991	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31329	Natural Enemy (41-50)	Yalquinas Guard's Natural Enemy	31329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1151	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1151	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31330	Natural Enemy (41-50)	Legendary Yalquinas Guard Hunter	31330	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31329	0	0	0	0	30001	1151	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1151	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31331	Natural Enemy (41-50)	Hwaridun Guard's Natural Enemy	31331	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1152	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1152	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31332	Natural Enemy (41-50)	Legendary Hwaridun Guard Hunter	31332	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31331	0	0	0	0	30001	1152	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1152	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31333	Natural Enemy (41-50)	Girghan Guard's Natural Enemy	31333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1153	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1153	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31334	Natural Enemy (41-50)	Legendary Girghan Guard Hunter	31334	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31333	0	0	0	0	30001	1153	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1153	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31335	Natural Enemy (51-60)	Euriale Soldier's Natural Enemy	31335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	832	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	832	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31336	Natural Enemy (51-60)	Legendary Euriale Soldier Hunter	31336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31335	0	0	0	0	30001	832	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	832	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31337	Natural Enemy (51-60)	Green Scale Lord's Natural Enemy	31337	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1419	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1419	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31338	Natural Enemy (51-60)	Legendary Green Scale Lord Hunter	31338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31337	0	0	0	0	30001	1419	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1419	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31339	Natural Enemy (61-70)	Carnival Wolf's Natural Enemy	31339	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	879	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	879	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31340	Natural Enemy (61-70)	Legendary Carnival Wolf Hunter	31340	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31339	0	0	0	0	30001	879	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	879	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31341	Natural Enemy (61-70)	Plefter's Natural Enemy	31341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	880	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	880	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31342	Natural Enemy (61-70)	Legendary Plefter Hunter	31342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31341	0	0	0	0	30001	880	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	880	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31343	Natural Enemy (61-70)	Pierce Turkaven's Natural Enemy	31343	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	881	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	881	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31344	Natural Enemy (61-70)	Legendary Pierce Turkaven Hunter	31344	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31343	0	0	0	0	30001	881	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	881	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31345	Natural Enemy (61-70)	Crack Paingain's Natural Enemy	31345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	882	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	882	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31346	Natural Enemy (61-70)	Legendary Crack Paingain Hunter	31346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31345	0	0	0	0	30001	882	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	882	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31349	Natural Enemy (41-50)	Balloondog Clover's Natural Enemy	31349	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1509	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1509	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31350	Natural Enemy (41-50)	Legendary Balloondog Clover Hunter	31350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31349	0	0	0	0	30001	1509	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1509	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31351	Natural Enemy (51-60)	Daritown's Natural Enemy	31351	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1340	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1340	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31352	Natural Enemy (51-60)	Legendary Daritown Hunter	31352	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31351	0	0	0	0	30001	1340	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1340	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31353	Natural Enemy (51-60)	Walaya Bodyguards' Natural Enemy	31353	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1336	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1336	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31354	Natural Enemy (51-60)	Legendary Walaya Bodyguard Hunter	31354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31353	0	0	0	0	30001	1336	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1336	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31355	Natural Enemy (41-50)	Kallip Bandit Assassin's Natural Enemy	31355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1154	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1154	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31356	Natural Enemy (41-50)	Legendary Kallip Bandit Assassin Hunter	31356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31355	0	0	0	0	30001	1154	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1154	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
