MakeItem Total	MakeItem TID	MakeItem Name	MakeItem Count	BonusItem TID	BonusItem Name	Item Option Min	Item Option Max	Socket Inchant Min	Socket Inchant Max	Combine Use Price	timer(msec)	Resource TotalCount	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count
10	12786	조합된 불굴의 기원석<Lv2>	1							10000		2	12785	조합된 불굴의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							10000		2	12785	조합된 불굴의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12787	조합된 불굴의 기원석<Lv3>	1							10000		2	12785	조합된 불굴의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12787	조합된 불굴의 기원석<Lv3>	1							10000		2	12785	조합된 불굴의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12793	조합된 쾌속의 기원석<Lv3>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12793	조합된 쾌속의 기원석<Lv3>	1							10000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20337	명예의 훈장	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12726	조합된 필살의 기원석<Lv2>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12727	조합된 필살의 기원석<Lv3>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12727	조합된 필살의 기원석<Lv3>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12727	조합된 필살의 기원석<Lv3>	1							50000		2	12725	조합된 필살의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12732	조합된 마력의 기원석<Lv2>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12733	조합된 마력의 기원석<Lv3>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12733	조합된 마력의 기원석<Lv3>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12733	조합된 마력의 기원석<Lv3>	1							50000		2	12731	조합된 마력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12738	조합된 생명력의 기원석<Lv2>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12739	조합된 생명력의 기원석<Lv3>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12739	조합된 생명력의 기원석<Lv3>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12739	조합된 생명력의 기원석<Lv3>	1							50000		2	12737	조합된 생명력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12744	조합된 현자의 기원석<Lv2>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12745	조합된 현자의 기원석<Lv3>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12745	조합된 현자의 기원석<Lv3>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12745	조합된 현자의 기원석<Lv3>	1							50000		2	12743	조합된 현자의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12750	조합된 맹공의 기원석<Lv2>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12751	조합된 맹공의 기원석<Lv3>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12751	조합된 맹공의 기원석<Lv3>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12751	조합된 맹공의 기원석<Lv3>	1							50000		2	12749	조합된 맹공의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12756	조합된 강운의 기원석<Lv2>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12757	조합된 강운의 기원석<Lv3>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12757	조합된 강운의 기원석<Lv3>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12757	조합된 강운의 기원석<Lv3>	1							50000		2	12755	조합된 강운의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12762	조합된 절대방어의 기원석<Lv2>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12763	조합된 절대방어의 기원석<Lv3>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12763	조합된 절대방어의 기원석<Lv3>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12763	조합된 절대방어의 기원석<Lv3>	1							50000		2	12761	조합된 절대방어의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12768	조합된 활력의 기원석<Lv2>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12769	조합된 활력의 기원석<Lv3>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12769	조합된 활력의 기원석<Lv3>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12769	조합된 활력의 기원석<Lv3>	1							50000		2	12767	조합된 활력의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12774	조합된 속성의 기원석<Lv2>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12775	조합된 속성의 기원석<Lv3>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12775	조합된 속성의 기원석<Lv3>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12775	조합된 속성의 기원석<Lv3>	1							50000		2	12773	조합된 속성의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12780	조합된 철벽의 기원석<Lv2>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12781	조합된 철벽의 기원석<Lv3>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12781	조합된 철벽의 기원석<Lv3>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12781	조합된 철벽의 기원석<Lv3>	1							50000		2	12779	조합된 철벽의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12786	조합된 불굴의 기원석<Lv2>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12787	조합된 불굴의 기원석<Lv3>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12787	조합된 불굴의 기원석<Lv3>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12787	조합된 불굴의 기원석<Lv3>	1							50000		2	12785	조합된 불굴의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12792	조합된 쾌속의 기원석<Lv2>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12793	조합된 쾌속의 기원석<Lv3>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12793	조합된 쾌속의 기원석<Lv3>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
10	12793	조합된 쾌속의 기원석<Lv3>	1							50000		2	12791	조합된 쾌속의 기원석<Lv1>	1	20338	영광의 오브	1																								
1	20339	복수의 증거	1							20000		3	20337	명예의 훈장	1	20338	영광의 오브	1	12717	승리자의 증표	1																					
1	20340	용기의 각인	1							30000		3	20337	명예의 훈장	3	20338	영광의 오브	3	12717	승리자의 증표	3																					
9	20352	브릴리언트 소드 이터 반지	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	20363	인텔리전트 소드 이터 반지	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	20374	글로리어스 소드 이터 반지	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	11782	아콘드라이트	2							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	11782	아콘드라이트	3							1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
9	20341	소드 이터 반지	1					1	3	1000000		2	20341	소드 이터 반지	1	20341	소드 이터 반지	1																								
8	20385	엑설런트 소드 이터 반지	1					1	3	3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	20352	브릴리언트 소드 이터 반지	1					1	3	3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	20363	인텔리전트 소드 이터 반지	1					1	3	3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	20374	글로리어스 소드 이터 반지	1					1	3	3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	11782	아콘드라이트	1							3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	11782	아콘드라이트	2							3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	11782	아콘드라이트	3							3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
8	11782	아콘드라이트	4							3000000		3	20352	브릴리언트 소드 이터 반지	1	20363	인텔리전트 소드 이터 반지	1	20374	글로리어스 소드 이터 반지	1																					
9	20353	브릴리언트 래피드 반지	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	20364	인텔리전트 래피드 반지	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	20375	글로리어스 래피드 반지	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	11782	아콘드라이트	2							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	11782	아콘드라이트	3							1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
9	20342	래피드 반지	1					1	3	1000000		2	20342	래피드 반지	1	20342	래피드 반지	1																								
8	20386	엑설런트 래피드 반지	1					1	3	3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	20353	브릴리언트 래피드 반지	1					1	3	3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	20364	인텔리전트 래피드 반지	1					1	3	3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	20375	글로리어스 래피드 반지	1					1	3	3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	11782	아콘드라이트	1							3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	11782	아콘드라이트	2							3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	11782	아콘드라이트	3							3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
8	11782	아콘드라이트	4							3000000		3	20353	브릴리언트 래피드 반지	1	20364	인텔리전트 래피드 반지	1	20375	글로리어스 래피드 반지	1																					
9	20354	브릴리언트 벨로스 반지	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	20365	인텔리전트 벨로스 반지	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	20376	글로리어스 벨로스 반지	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	11782	아콘드라이트	2							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	11782	아콘드라이트	3							1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
9	20343	벨로스 반지	1					1	3	1000000		2	20343	벨로스 반지	1	20343	벨로스 반지	1																								
8	20387	엑설런트 벨로스 반지	1					1	3	3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	20354	브릴리언트 벨로스 반지	1					1	3	3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	20365	인텔리전트 벨로스 반지	1					1	3	3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	20376	글로리어스 벨로스 반지	1					1	3	3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	11782	아콘드라이트	1							3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	11782	아콘드라이트	2							3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	11782	아콘드라이트	3							3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
8	11782	아콘드라이트	4							3000000		3	20354	브릴리언트 벨로스 반지	1	20365	인텔리전트 벨로스 반지	1	20376	글로리어스 벨로스 반지	1																					
9	20355	브릴리언트 얄퀴나스 반지	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	20366	인텔리전트 얄퀴나스 반지	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	20377	글로리어스 얄퀴나스 반지	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	11782	아콘드라이트	1							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	11782	아콘드라이트	2							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	11782	아콘드라이트	3							1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
9	20344	얄퀴나스 반지	1					1	3	1000000		2	20344	얄퀴나스 반지	1	20344	얄퀴나스 반지	1																								
8	20388	엑설런트 얄퀴나스 반지	1					1	3	3000000		3	20355	브릴리언트 얄퀴나스 반지	1	20366	인텔리전트 얄퀴나스 반지	1	20377	글로리어스 얄퀴나스 반지	1																					
8	20355	브릴리언트 얄퀴나스 반지	1					1	3	3000000		3	20355	브릴리언트 얄퀴나스 반지	1	20366	인텔리전트 얄퀴나스 반지	1	20377	글로리어스 얄퀴나스 반지	1																					
8	20366	인텔리전트 얄퀴나스 반지	1					1	3	3000000		3	20355	브릴리언트 얄퀴나스 반지	1	20366	인텔리전트 얄퀴나스 반지	1	20377	글로리어스 얄퀴나스 반지	1																					
